large_zone,region,tokyo_chiyoda_chuo_minato,tokyo_meguro_shinagawa_ota,tokyo_toshima_bunkyo_shinjuku_shibuya,tokyo_arakawa_taito_sumida_koto,tokyo_nakano_suginami_setagaya,tokyo_nerima_itabashi_kita,tokyo_adachi_katsushika_edogawa,chofu_nishitokyo_fuchu_musashino_etc,machida_tama_hachioji_inagi_etc,mizuho_fussa_hamura_akiruno_etc,yokohama_nishi_naka,yokohama_isogo_minami_kanazawa_konan,yokohama_hodogaya_totsuka_sakae_izumi_etc,yokohama_kohoku_tsuzuki_midori_aoba,yokohama_tsurumi_kanagawa,kawasaki_kawasaki_saiwai_nakahara,kawasaki_takatsu_miyamae_tama_asao,sagamihara_city,yokosuka_miura,kamakura_zushi_hayama,fujisawa_chigasaki_samukawa,hiratsuka_oiso_ninomiya,odawara_manazuru_yugawara_hakone,minami_ashigara_nakai_oi_matsuda_etc,atsugi_hadano_kiyokawa_isehara_etc,zama_yamato_ebina_ayase,saitama_city,kawaguchi_warabi_toda,asaka_wako_niiza_tokorozawa_etc,soka_kasukabe_misato_koshigaya_etc,hanno_hidaka_moroyama_ogose_etc,tsurugashima_sakado_kawajima_higashimatsuyama_etc,ageo_konosu_okegawa_kitamoto_etc,kuki_kazo_hanyu_gyoda_etc,kumagaya_fukaya_ogawa_yorii_etc,honjo_kamikawa_kamisato,chichibu_yokoze_minano_nagatoro_etc,chiba_city,ichikawa_urayasu_narashino_funabashi,matsudo_kamagaya_kashiwa_abiko,nagareyama_noda,yachiyo_sakura_narita_shiroi_etc,ichihara_city,kisarazu_sodegaura_kimitsu_futtsu,katsuura_otaki_tateyama_kamogawa_etc,choshi_asahi_sosa_katori_etc,togane_mobara_sanmu_oamishirasato_etc,tsuchiura_ishioka_omitama_kasumigaura_etc,koga_shimotsuma_yachiyo_goka_etc,tsukuba_city,joso_bando,ryugasaki_toride_ushiku_moriya_etc,inashiki_miho_kawachi,kashima_kamisu_namegata_itako,mito_hitachi_kasama_hitachinaka_etc,yuki_chikusei_sakuragawa,maebashi_takasaki_isesaki_shibukawa_etc,kiryu_ota_tatebayashi_midori_etc,utsunomiya_kanuma_moka_kaminokawa_etc,tochigi_oyama_shimotsuke_nogi_etc,ashikaga_sano,tokyo_islands,ibaraki_north,tochigi_north,gunma_north,gunma_other_ueno_kanna_nanmoku,hokkaido_tohoku,hokuriku,yamanashi_nagano,shizuoka,chubu_west,overseas,unknown,all_regions
26,saitama_city,2,1,0,61,0,5,5,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,6,72,24,18,0,0,1,5,0,0,0,0,8,0,0,5,0,0,0,0,0,4,1,0,0,1,0,0,1,0,5,0,0,1,4,0,0,0,0,0,80,23,12,7,98,1,98,611
27,kawaguchi_warabi_toda,8,31,17,56,4,44,29,19,3,1,27,0,1,15,25,29,16,9,0,0,3,1,0,0,8,9,11,29,14,21,3,0,2,0,0,0,0,5,11,8,4,1,0,3,0,0,0,2,0,0,0,0,0,2,7,0,2,168,8,0,0,0,0,0,0,0,96,0,1,11,109,0,1830,2699
28,asaka_wako_niiza_tokorozawa_etc,0,0,0,0,0,4,0,62,18,16,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,3,8,0,441,0,40,59,10,0,60,18,18,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,27,0,0,27,0,0,0,9,0,5,11,2,1,28,0,141,1117
29,soka_kasukabe_misato_koshigaya_etc,4,6,4,12,1,6,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,251,0,0,0,0,0,0,0,0,4,1,267,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,34,12,0,0,0,0,0,0,0,52,0,0,5,136,5,220,1078
30,hanno_hidaka_moroyama_ogose_etc,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,31,0,4,22,0,0,13,0,0,0,105,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,29,0,1,18,13,0,3,324
31,tsurugashima_sakado_kawajima_higashimatsuyama_etc,0,0,0,0,0,0,0,78,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,70,430,229,505,168,180,521,33,1218,356,70,35,0,35,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,253,0,0,0,0,0,0,35,0,140,699,8,0,221,0,256,6000
32,ageo_konosu_okegawa_kitamoto_etc,3,0,4,4,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,81,159,92,0,0,19,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,11,0,26,623
33,kuki_kazo_hanyu_gyoda_etc,4,0,14,3,1,5,5,14,1,0,0,2,0,1,0,0,1,1,1,0,1,1,0,0,0,14,42,94,123,50,0,15,0,460,240,17,0,11,7,43,466,2,2,0,0,1,0,169,37,11,18,1,0,1,216,0,435,227,197,114,25,0,0,15,7,0,36,380,78,6,88,0,94,3798
34,kumagaya_fukaya_ogawa_yorii_etc,0,8,0,0,0,0,2,7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,131,2,96,4,1,3,14,3,65,12,10,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,1,0,2,1,11,0,7,440
35,honjo_kamikawa_kamisato,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,56,0,15,170
36,chichibu_yokoze_minano_nagatoro_etc,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27
37,chiba_city,3,72,1,11,0,0,20,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,19,3,7,0,0,0,0,0,0,0,1129,549,504,126,582,145,388,142,303,257,16,0,2,0,48,23,57,15,0,7,139,6,0,0,0,0,0,0,0,152,0,13,0,45,107,402,5314
38,ichikawa_urayasu_narashino_funabashi,254,58,16,815,18,41,498,22,16,8,0,0,62,0,16,8,0,50,4,1,0,0,1,0,42,2,297,132,141,304,5,3,124,135,0,0,1,142,713,223,109,450,27,17,13,8,18,0,22,1,19,186,0,1,3,0,1,0,0,22,22,0,0,30,0,0,136,7,24,26,57,0,642,5993
39,matsudo_kamagaya_kashiwa_abiko,1,294,0,486,0,42,119,4,0,0,5,0,0,2,0,4,0,0,0,0,1,0,0,612,0,0,83,41,0,442,0,1,0,1,0,0,0,35,444,2961,118,602,0,0,8,1,4,9,0,0,89,612,0,0,1,0,0,0,0,0,0,0,0,2,0,0,306,19,1,1,311,0,1049,8713
40,nagareyama_noda,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,4,9,0,4,0,0,0,0,0,0,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,9,0,11,85
41,yachiyo_sakura_narita_shiroi_etc,0,28,0,56,0,0,45,0,0,28,0,1,0,0,0,0,28,14,0,0,0,0,0,0,0,168,3,27,32,54,28,1,0,0,0,0,0,207,44,29,3,138,0,0,0,2,112,2,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,126,3,14,2,143,0,146,1600
42,ichihara_city,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,70,0,0,0,0,0,0,0,2,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,10,0,0,170
43,kisarazu_sodegaura_kimitsu_futtsu,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,5,0,18,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,67
44,katsuura_otaki_tateyama_kamogawa_etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,choshi_asahi_sosa_katori_etc,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,1,7,0,28,0,0,2,0,5,0,0,0,2,0,7,215,16,0,0,0,1220,21,9,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,33,0,0,0,105,0,52,1784
46,togane_mobara_sanmu_oamishirasato_etc,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,28,0,0,0,15,0,14,95,0,321,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,1,2,0,14,515
47,tsuchiura_ishioka_omitama_kasumigaura_etc,10,3,2,80,5,0,50,2,0,0,0,0,8,0,56,29,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,1,1,7,0,0,0,0,5,29,1,0,0,0,1,0,127,83,28,23,22,0,20,61,7,0,29,5,2,0,0,2,3,29,0,43,1,32,1,140,0,16,972
48,koga_shimotsuma_yachiyo_goka_etc,0,0,0,0,0,0,73,14,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,49,6,14,28,57,4,3,0,40,0,0,0,1,0,0,0,40,0,0,0,3,0,0,254,0,16,1,0,0,38,15,3,0,5,43,0,0,0,0,0,0,55,27,14,14,389,0,72,1290
49,tsukuba_city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,203,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326
50,joso_bando,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,4,4,0,0,0,0,3,0,0,2,0,0,0,0,0,14,2,19,24,17,0,457,623
51,ryugasaki_toride_ushiku_moriya_etc,7,0,0,0,0,0,0,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,17,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,261,0,1,460
52,inashiki_miho_kawachi,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,180,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,0,35,409
53,kashima_kamisu_namegata_itako,100,30,0,2,0,0,32,7,2,34,0,203,7,5,3718,13,64,0,0,0,20,98,4,0,28,2,32,91,205,233,0,180,878,2,0,94,0,30,674,1,1758,919,93,47,70,515,10,306,97,20,86,104,3,9052,51,2,67,827,19,0,31,0,40,47,0,0,827,652,87,140,1474,0,149,24282
54,mito_hitachi_kasama_hitachinaka_etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,42,0,0,81,7,0,0,0,0,1,0,4,4,0,0,1,0,0,0,2,57,35,331
55,yuki_chikusei_sakuragawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,7,0,0,0,0,0,36,5,0,5,15,0,12,102
56,maebashi_takasaki_isesaki_shibukawa_etc,1,0,1,44,0,3,25,140,66,0,0,14,0,14,86,1,0,11,0,0,0,86,0,0,0,22,3,42,128,79,1,1,35,1005,6,4,1,3,117,37,87,6,0,0,0,40,431,2,2,2,26,1,0,0,1,1,2196,3523,2,107,4,0,1,3,57,0,469,111,142,122,623,0,736,10668
57,kiryu_ota_tatebayashi_midori_etc,0,44,0,246,0,0,38,0,3,0,0,0,0,0,26,0,0,152,0,0,0,0,0,102,34,0,29,117,264,20,0,49,2,39,4,0,0,2,7,111,64,4,0,0,0,0,0,12,9,0,3,861,0,0,0,0,150,1477,24,95,160,0,0,2,10,0,854,5,15,0,2526,0,1520,9082
58,utsunomiya_kanuma_moka_kaminokawa_etc,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,1,182,46,0,0,0,13,0,0,3,0,2,0,2,0,0,327
59,tochigi_oyama_shimotsuke_nogi_etc,0,101,0,13,0,0,4,47,85,0,0,0,0,0,44,48,0,44,0,0,52,0,0,0,0,51,11,53,97,0,0,0,52,150,142,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,102,478,4,616,12,0,0,0,0,0,170,10,2,2,573,0,195,3172
60,ashikaga_sano,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,50,38,6,40,0,0,0,0,0,3,0,0,15,16,0,0,189
61,tokyo_islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ibaraki_north,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
63,tochigi_north,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455
64,gunma_north,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
65,gunma_other_ueno_kanna_nanmoku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,hokkaido_tohoku,0,15,0,53,0,1,102,30,16,0,0,3,0,0,41,0,0,0,0,0,0,0,0,124,39,11,0,1,75,8,0,73,2,39,19,0,0,20,113,0,3,16,0,0,0,3,0,2,111,6,49,201,0,0,0,4,75,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294
67,hokuriku,0,10,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,1,6,0,0,2,19,0,35,1,0,0,0,0,2,22,0,1,0,0,0,0,50,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
68,yamanashi_nagano,0,3,0,80,0,2,0,505,34,0,0,2,0,0,0,158,0,0,0,0,0,0,0,42,0,389,92,6,3,0,0,106,135,213,0,0,0,52,0,0,5,1,0,0,0,45,0,2,0,0,18,0,0,0,0,0,758,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,2668
69,shizuoka,1,0,0,66,0,1,207,22,2,0,0,8,40,0,18,2297,0,0,0,0,4,0,0,113,26,86,22,6,0,2,0,110,0,108,1,1,0,402,94,0,43,10,0,0,0,120,0,30,4,3,2,0,0,0,0,0,262,0,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,4224
70,chubu_west,2,152,0,94,5,2,3,111,17,36,0,22,13,0,91,476,3,4,0,0,22,0,0,304,82,67,2,91,31,47,0,177,141,334,0,1,8,5,64,77,85,115,2,0,0,7,0,7,9,10,13,0,0,0,1,1,308,399,43,107,1,0,0,0,0,0,0,0,0,0,0,0,0,3594
71,overseas,1,1639,0,130,0,0,247,0,0,0,378,0,0,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,71,0,1,0,0,0,260,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587
999,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
○light_industrial_goods_excl_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(unit: ton/day)
large_zone,region,tokyo_chiyoda_chuo_minato,tokyo_meguro_shinagawa_ota,tokyo_toshima_bunkyo_shinjuku_shibuya,tokyo_arakawa_taito_sumida_koto,tokyo_nakano_suginami_setagaya,tokyo_nerima_itabashi_kita,tokyo_adachi_katsushika_edogawa,chofu_nishitokyo_fuchu_musashino_etc,machida_tama_hachioji_inagi_etc,mizuho_fussa_hamura_akiruno_etc,yokohama_nishi_naka,yokohama_isogo_minami_kanazawa_konan,yokohama_hodogaya_totsuka_sakae_izumi_etc,yokohama_kohoku_tsuzuki_midori_aoba,yokohama_tsurumi_kanagawa,kawasaki_kawasaki_saiwai_nakahara,kawasaki_takatsu_miyamae_tama_asao,sagamihara_city,yokosuka_miura,kamakura_zushi_hayama,fujisawa_chigasaki_samukawa,hiratsuka_oiso_ninomiya,odawara_manazuru_yugawara_hakone,minami_ashigara_nakai_oi_matsuda_etc,atsugi_hadano_kiyokawa_isehara_etc,zama_yamato_ebina_ayase,saitama_city,kawaguchi_warabi_toda,asaka_wako_niiza_tokorozawa_etc,soka_kasukabe_misato_koshigaya_etc,hanno_hidaka_moroyama_ogose_etc,tsurugashima_sakado_kawajima_higashimatsuyama_etc,ageo_konosu_okegawa_kitamoto_etc,kuki_kazo_hanyu_gyoda_etc,kumagaya_fukaya_ogawa_yorii_etc,honjo_kamikawa_kamisato,chichibu_yokoze_minano_nagatoro_etc,chiba_city,ichikawa_urayasu_narashino_funabashi,matsudo_kamagaya_kashiwa_abiko,nagareyama_noda,yachiyo_sakura_narita_shiroi_etc,ichihara_city,kisarazu_sodegaura_kimitsu_futtsu,katsuura_otaki_tateyama_kamogawa_etc,choshi_asahi_sosa_katori_etc,togane_mobara_sanmu_oamishirasato_etc,tsuchiura_ishioka_omitama_kasumigaura_etc,koga_shimotsuma_yachiyo_goka_etc,tsukuba_city,joso_bando,ryugasaki_toride_ushiku_moriya_etc,inashiki_miho_kawachi,kashima_kamisu_namegata_itako,mito_hitachi_kasama_hitachinaka_etc,yuki_chikusei_sakuragawa,maebashi_takasaki_isesaki_shibukawa_etc,kiryu_ota_tatebayashi_midori_etc,utsunomiya_kanuma_moka_kaminokawa_etc,tochigi_oyama_shimotsuke_nogi_etc,ashikaga_sano,tokyo_islands,ibaraki_north,tochigi_north,gunma_north,gunma_other_ueno_kanna_nanmoku,hokkaido_tohoku,hokuriku,yamanashi_nagano,shizuoka,chubu_west,overseas,unknown,all_regions
0,tokyo_chiyoda_chuo_minato,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7
1,tokyo_meguro_shinagawa_ota,5,27,5,13,16,9,7,9,7,0,2,2,4,5,3,2,0,2,0,0,18,2,0,0,2,2,46,3,5,6,0,2,0,2,3,0,0,8,5,5,0,3,0,0,0,0,0,22,0,0,0,0,0,2,44,0,22,22,65,0,22,0,0,0,0,0,3,0,0,170,2,0,1,604
2,tokyo_toshima_bunkyo_shinjuku_shibuya,4,0,26,0,7,12,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
3,tokyo_arakawa_taito_sumida_koto,150,33,121,3233,76,187,175,17,0,28,13,36,0,1,0,21,11,0,0,0,0,5,0,0,61,0,3,292,108,1223,0,0,0,93,15,51,0,3,128,0,67,25,0,0,0,0,5,22,0,22,43,0,0,1,75,4,22,0,0,16,25,0,0,22,0,0,149,891,0,1378,2,0,352,9207
4,tokyo_nakano_suginami_setagaya,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
5,tokyo_nerima_itabashi_kita,11,7,70,265,0,526,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,357,77,9,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,414,1817
6,tokyo_adachi_katsushika_edogawa,50,14,22,62,0,21,12,12,11,0,85,2,0,0,4,62,0,0,0,0,0,0,0,3,10,0,9,729,36,62,0,0,0,17,0,12,40,44,11,2,56,5,0,44,0,0,0,0,0,10,0,53,0,12,177,0,11,0,0,38,113,0,0,0,0,0,3,0,0,70,31,0,22,1978
7,chofu_nishitokyo_fuchu_musashino_etc,0,0,0,0,0,0,0,12,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
8,machida_tama_hachioji_inagi_etc,0,0,0,0,0,0,0,0,85,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,37,138,38,72,0,634
9,mizuho_fussa_hamura_akiruno_etc,0,0,0,0,0,0,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,333
10,yokohama_nishi_naka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
11,yokohama_isogo_minami_kanazawa_konan,0,56,0,0,0,0,0,0,0,0,64,8,11,4,0,0,0,0,9,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,175
12,yokohama_hodogaya_totsuka_sakae_izumi_etc,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501
13,yokohama_kohoku_tsuzuki_midori_aoba,0,2,7,2,0,0,0,0,11,0,3,0,11,20,2,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,98
14,yokohama_tsurumi_kanagawa,12,11,6,0,9,2,3,0,0,0,13,31,2,6,17,8,0,3,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,150
15,kawasaki_kawasaki_saiwai_nakahara,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,482,0,723,1261
16,kawasaki_takatsu_miyamae_tama_asao,0,0,0,0,0,0,0,0,2,0,0,0,0,41,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
17,sagamihara_city,0,1,0,0,1,0,0,0,2,0,0,1,1,3,2,4,1,13,0,1,1,0,3,14,3,4,0,0,5,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,15,0,26,118
18,yokosuka_miura,0,0,0,0,0,0,0,0,0,0,5,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
19,kamakura_zushi_hayama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,fujisawa_chigasaki_samukawa,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
